,ABVP_FT,ABVP_PT,ABVT_FT,ABVT_PT,ACLAM_FT,ACLAM_PT,ACPV_FT,ACPV_PT,ACT_FT,ACT_PT,ACVAA_FT,ACVAA_PT,ACVB_FT,ACVB_PT,ACVCP_FT,ACVCP_PT,ACVD_FT,ACVD_PT,ACVECC_FT,ACVECC_PT,ACVIM_CARD_FT,ACVIM_CARD_PT,ACVIM_INTMET_FT,ACVIM_INTMET_PT,ACVIM_LA_FT,ACVIM_LA_PT,ACVIM_NEUR_FT,ACVIM_NEUR_PT,ACVIM_ONC_FT,ACVIM_ONC_PT,ACVM_FT,ACVM_PT,ACVN_FT,ACVN_PT,ACVO_FT,ACVO_PT,ACVPM_FT,ACVPM_PT,ACVP_FT,ACVP_PT,ACVR_FT,ACVR_ONC_FT,ACVR_ONC_PT,ACVR_PT,ACVSMR_FT,ACVSMR_PT,ACVS_FT,ACVS_PT,ACZM_FT,ACZM_PT,AVDC_FT,AVDC_PT,address,arthroscopy,avg_daily_ER_cases,avg_daily_cases,avg_daily_inpatient_cases,avg_daily_outpatient_cases,avg_daily_surgeries,avg_num_interns_completed_past_5_years,avg_num_interns_started_past_5_years,basic_clinical_laboratory_equipment,blood_gas_analysis,blood_pressure_monitoring,bone_plating_equipment,complex_cases,computer_with_internet,contact,contact_email,ct_scan,current_medical_textbooks,daily_patient_rounds,daytime_primary_emergency,diagnostic_laboratory,digital_radiography,direct_supervision_percentage,echocardiography,elective_time,electrocardiography,endoscopy,faculty_support,fax,financial_support_for_meeting,first_opinion,first_opinion_clinics,formal_orientation_required,icu,laparoscopy,mri,name,nuclear_medicine,num_interns_accepted_residency_past_5_years,num_interns_applied_residency_past_5_years,number_of_positions,orientation_manual,overnight_primary_emergency,phone,physical_therapy_equipment,presentation,primary_surgeon,professional_meeting_opportunity,program_categories,program_details_url,publication_requirement,resident_support,salary,satellite_clinic,search_engines,tech_assigned_to_ER,tech_assigned_to_ICU,tech_direct_support,total_annual_cases,ultrasound,vet_mentor,weekly_teaching_rounds,written_evals
129,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,"4000 Montgomery Blvd NE, Albuquerque, New Mexico 87109, United States",Yes,20,30,12,18,5-6,0,0,Yes,Yes,Yes,Yes,Yes,Yes, Clare Hyatt ,chyatt@vescnm.com,Yes,Yes,Yes,23,Yes,Yes,75,Yes,3,Yes,Yes,10,505-884-6679,Yes,Yes,0,Yes,Yes,Yes,Yes,Veterinary Emergency and Specialty Center of New Mexico,No,0,0,3,Yes,7,505-884-3433,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9685,No,0,32000.0,7,Yes,2,1,5,10000,Yes,Yes,Yes,Yes
130,,,,,,,,,,,,,,,,,1,,1,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,1,,"3312 West Cary St, Richmond, Virginia 23221, United States",No,20-25,30-35,10-30,20-35,3-4,2,3,Yes,Yes,Yes,Yes,Yes,Yes, Andrea Bulifant ,a.bulifant@animal-emergency.com,Yes,Yes,Yes,66,Yes,Yes,75,Yes,16,Yes,Yes,21,804-353-9271,No,Yes,90,Yes,Yes,No,No,Veterinary Emergency and Specialty Center,No,,,4,Yes,33,804-353-9000,No,Yes,Yes,No,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9730,No,0,30000.0,10,No,1,1,15,12180,Yes,Yes,Yes,Yes
131,,,,,,,,,,,,,,,,,,1,2,,1,,7,,,,1,1,1,,,,,,1,1,,,,,,,1,1,,,3,1,,,,,"196 4th Ave, Brooklyn, New York 11217, United States",Yes,30-40,90-110,30-45,40-50,8-12,13,13,Yes,Yes,Yes,Yes,Yes,Yes, Brett Levitzke DVM ,blevitzke@verg-brooklyn.com,Yes,Yes,Yes,35,Yes,Yes,100,Yes,5,Yes,Yes,20,718-522-9755,No,Yes,0,Yes,Yes,Yes,Yes,Veterinary Emergency and Referral Group,Yes,7,11,17,Yes,0,718-522-9400,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10342,No,0,38000.0,10,Yes,5,2,12,35000,Yes,Yes,Yes,Yes
132,,,,,,,,,,,1,,,,,,,,2,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,2,,,,,,"1612 N High Point Rd, Middleton, Wisconsin 53562, United States",Yes,46,60,15,45,2-5,1,1,Yes,Yes,Yes,Yes,Yes,Yes, Kai-Biu Shiu ,kshiu@vesvsc.com,Yes,Yes,Yes,40,Yes,Yes,80,Yes,36,Yes,Yes,5,608-831-1181,Yes,Yes,0,Yes,Yes,Yes,No,VESVSC Wisconsin,No,0,1,4,Yes,20,608-831-1101,No,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9731,No,1,35000.0,30,Yes,5,3,40,22072,Yes,Yes,Yes,Yes
133,,,,,,,,,,,,,1,,,,,,4,,2,1,3,1,,,2,,2,,,,,,2,,,,,,1,1,,,,,4,,,,,,"1900 South Sepulveda Blvd., Los Angeles, California 90025, United States",Yes,20,110,30,80,8,15,15,Yes,Yes,Yes,Yes,Yes,Yes," Sean Yoshimoto, DVM, DACVIM ",sean.yoshimoto@vca.com,Yes,Yes,Yes,10,Yes,Yes,50,Yes,25,Yes,Yes,25,310-979-5400,Yes,Yes,42,Yes,Yes,Yes,Yes,VCA West Los Angeles Animal Hospital,Yes,30,36,12,Yes,25,310-473-2951,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10053,No,9,45760.0,0,Yes,2,2,25,40000,Yes,Yes,Yes,Yes
134,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,2,1,,,,,"609-5 Cantiague Rock Rd, Westbury, New York 11590, United States",Yes,15,40,20,30,6,5,5,Yes,Yes,Yes,Yes,Yes,Yes, Dr. Carrie Santare ,carrie.santare@vca.com,Yes,Yes,Yes,30,Yes,Yes,99,Yes,20,Yes,Yes,11,516-420-0122,Yes,Yes,40,Yes,Yes,Yes,Yes,VCA Veterinary Referral and Emergency Center of Westbury ,Yes,,,6,Yes,10,516-420-0000,No,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10127,No,0,42000.0,10,Yes,2,2,20,20000,Yes,Yes,Yes,Yes
135,,,,,,,,,,,,,,,,,,1,1,,,,2,,,,,2,2,,,,,,1,1,,,,,,,,,,,2,,,,,,"9901 Montgomery Blvd. NE, Albuquerque, New Mexico 87111, United States",Yes,40,100,20,80,10,8,8,Yes,Yes,Yes,Yes,Yes,Yes, Diane Schrempp ,Diane.Schrempp@vca.com,Yes,Yes,Yes,17,Yes,Yes,90,Yes,10,Yes,Yes,17,866-822-2573,Yes,Yes,2,Yes,Yes,Yes,Yes,VCA Veterinary Care Animal Hospital and Referral Center,Yes,18,27,8,Yes,17,505-296-2982,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10117,No,0,40000.0,5,Yes,3,3,20,35000,Yes,Yes,Yes,Yes
136,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,"4984 E. 22nd St., Tucson, Arizona 85711, United States",Yes,20,75,20,60,15,3,3,Yes,Yes,Yes,Yes,Yes,Yes," Lindsay McCrady, DVM ",Lindsay.McCrady@VCA.com,No,Yes,No,15,Yes,Yes,90,Yes,5,Yes,Yes,9,520-748-0897,Yes,Yes,30,Yes,Yes,Yes,No,VCA Valley Animal Hospital and Emergency Center,No,3,5,4,Yes,50,520-748-0331,Yes,Yes,Yes,Yes,"['AVIAN', 'EMERGENCY MEDICINE/CRITICAL CARE', 'EXOTIC/WILDLIFE/ZOO', 'SMALL ANIMAL MEDICINE/SURGERY', 'COMMUNITY PRACTICE']",https://www.virmp.org/Program/Detail/10049,No,0,40000.0,0,Yes,2,2,8,28000,Yes,Yes,Yes,Yes
137,,,,,,,,,,,,,,,,,1,,1,1,1,2,1,,,,2,,3,1,,,,,1,,,,,,3,,,1,,,3,,,,,,"8500 Arlington Blvd, Fairfax, Virginia 22031, United States",Yes,30,100,30,60,12,6,6,Yes,Yes,Yes,Yes,Yes,Yes, Heather Hoch and Susan Blades ,vcasouthpawsinternship@vca.com,Yes,Yes,Yes,15,Yes,Yes,85,Yes,4,Yes,Yes,24,703-752-9200,Yes,Yes,59,Yes,Yes,Yes,Yes,VCA Southpaws Veterinary Specialists and Emergency Center,Yes,7,12,6,Yes,44,703-752-9100,Yes,Yes,No,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10336,No,1,40000.0,4,Yes,2,2,36,32000,Yes,Yes,Yes,Yes
138,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,1,,1,,,,,,,,,,,1,,,1,,,1,1,,,,,"860 Topsail Road, Mount Pearl, Newfoundland and Labrador A1N 3J7, Canada",Yes,7-20,15-30,7-15,10-20,3-6,4,4,Yes,Yes,Yes,Yes,Yes,Yes, John MacKenzie ,jmackenzie@vscnl.ca,Yes,Yes,Yes,20,Yes,Yes,100,Yes,10,Yes,Yes,6,709-221-7883,Yes,Yes,0,Yes,Yes,Yes,No,Veterinary Specialty Centre of Newfoundland and Labrador,No,0,4,4,Yes,20,709-221-7838,No,Yes,No,Yes,"['EMERGENCY MEDICINE/CRITICAL CARE', 'SMALL ANIMAL MEDICINE/SURGERY', 'SMALL ANIMAL SURGERY', 'DIAGNOSTIC IMAGING AND RADIOLOGY']",https://www.virmp.org/Program/Detail/10182,Yes,0,35000.0,0,Yes,1,2,12,6000,Yes,Yes,Yes,Yes
139,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,,,1,0,0,0,,,0,0,1,0,,,,,1,,,1,,,3,0,0,0,1,0,"4909 N La Canada Drive , Tucson, Arizona 85704-1507, United States",Yes,20,45,20,42,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes," Michelle Fulks DVM, DACVECC ",fulks.michelle@gmail.com,Yes,Yes,Yes,15,Yes,Yes,85,Yes,0,Yes,Yes,19,520-795-9960,Yes,Yes,0,Yes,Yes,Yes,Yes,Veterinary Specialty Center of Tucson,Yes,8,13,6,Yes,15,520-795-9955,Yes,Yes,No,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10263,No,0,32320.0,0,Yes,2,2,25,17000,Yes,Yes,Yes,Yes
140,,,,,,,,,,,,,,,,,,,2,,,1,1,,,,3,,,,,,,,,,,,,,1,,,1,,,2,,,,,,"20115 44th Ave W, Lynnwood, Washington 98036, United States",Yes,30,56,25,31,6,6,6,Yes,Yes,Yes,Yes,Yes,Yes," Kimberly Krug, DVM and Alix Partnow, DVM, MS, DACVIM (Neuro) ",vscinterns@vscofseattle.com,Yes,Yes,Yes,16,Yes,Yes,100,Yes,11,Yes,Yes,26,425-697-4746,Yes,Yes,33,Yes,Yes,Yes,Yes,Veterinary Specialty Center of Seattle,No,6,7,7,Yes,16,425-697-6106,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9878,No,1,40000.0,8,Yes,2,2,40,20000,Yes,Yes,Yes,Yes
141,1,,,,,,,,,,1,,,,,,,,1,,,1,2,1,,,,,1,,,,,,2,,,,,,,,,2,,,3,,,,,,"290 Churchman's Road, New Castle, Delaware 19720, United States",Yes,25,50,15,35,8,3,3,Yes,Yes,Yes,Yes,Yes,Yes," Dr. Jeremy Diroff, DACVIM ",jdiroff@vscdel.com,Yes,Yes,No,33,Yes,Yes,100,Yes,10,Yes,Yes,26,302-322-6883,Yes,Yes,0,Yes,Yes,Yes,No,Veterinary Specialty Center of Delaware,No,1,5,3,Yes,0,302-322-6933,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9653,No,0,25000.0,0,Yes,4,1,30,30000,Yes,Yes,No,Yes
142,,,,,,,,,,,1,,,1,,,2,,4,,1,,5,,,,1,,1,,,,,1,,1,,,1,,2,,,1,,,6,,,,,,"1515 Busch Parkway, Buffalo Grove, Illinois 60089, United States",Yes,35,120,30,85,15,3,3,Yes,Yes,Yes,Yes,Yes,Yes," Jen Herring, DVM, MS, DACVECC ",internship@vetspecialty.com,Yes,Yes,Yes,35,Yes,Yes,100,Yes,10,Yes,Yes,42,847-808-8900,Yes,Yes,40,Yes,Yes,Yes,Yes,Veterinary Specialty Center,Yes,1,3,3,Yes,15,847-459-7535,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10082,No,1,41500.0,0,Yes,8,8,78,41600,Yes,Yes,Yes,Yes
143,,1,,,,,,,,,,,,,,,,1,,,,,1,1,,,,1,,,,,,,,,,,,,2,,,,,,2,,,,,,"825 White Spruce Blvd., Attn: Amy Laukaitis, Rochester, New York 14623, United States",Yes,35,80-120,20-40,40-60,20-30,7,7,Yes,Yes,Yes,Yes,Yes,Yes, Amy Laukaitis ,mvavses@gmail.com,Yes,Yes,Yes,15,Yes,Yes,95,Yes,2,Yes,Yes,16,585-271-5795,Yes,Yes,10,Yes,Yes,Yes,Yes,Veterinary Specialists & Emergency Services,No,8,12,7,Yes,15,585-271-2733,No,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10119,No,2,30000.0,0,Yes,5,2,48,30000,Yes,Yes,Yes,Yes
144,,,,,,,,,,,1,,,,,,,,1,,1,,3,,,,,1,1,,,,,,1,,,,,,1,,1,,,,2,,,,,,"500 Perry PKWY, Gaithersburg , Maryland 20878, United States",Yes,15-25,40-50,15-25,25-35,6-10,5,5,Yes,Yes,Yes,Yes,Yes,Yes," Mariana N. Crumley DVM, MS, DACVAA ",mcrumley@vravet.com,Yes,Yes,Yes,25,Yes,Yes,100,Yes,4,Yes,Yes,17,301-977-1308,Yes,Yes,0,Yes,Yes,Yes,Yes,Veterinary Referral Associates,Yes,16,20,5,Yes,6,301-926-3300,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9932,No,0,34000.0,0,Yes,2,2,10,15000,Yes,Yes,Yes,Yes
145,,,,,,,,,,,,,,,,,1,,,,1,,3,,,,1,,1,,,,,,2,,,,,,,1,,,,,3,,,,1,,"75 Sunrise Highway, West Islip, New York 11795, United States",Yes,32,86,32,56,15,6,6,Yes,Yes,Yes,Yes,Yes,Yes," Edward Brodsky DVM, ACVIM (Oncology) ",gcarastro@vmcli.com,Yes,Yes,Yes,25,Yes,Yes,81,Yes,25,Yes,Yes,35,631-587-2006,No,Yes,50,Yes,Yes,Yes,Yes,Veterinary Medical Center of Long Island,Yes,17,20,6,Yes,25,631-587-0800,Yes,Yes,No,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9692,No,6,35000.0,0,Yes,4,4,46,36000,Yes,Yes,Yes,Yes
146,,,,,,,,,,,,,,,,,,,2,,1,1,,1,,,,,,1,,,,,,,,,,,,,,1,,,2,,,,,,"5841 Bridge Street, Suite 200, East Syracuse , New York 13057, United States",No,27,51,16,35,5,2,2,Yes,Yes,Yes,Yes,Yes,Yes, Elise Craft ,,Yes,Yes,Yes,50,Yes,Yes,80,Yes,10,Yes,Yes,10,315-446-0920,No,Yes,3,No,Yes,Yes,No,Veterinary Medical Center of Central New York,No,2,3,4,Yes,10,315-446-7933,Yes,Yes,No,Yes,"['EMERGENCY MEDICINE/CRITICAL CARE', 'SMALL ANIMAL MEDICINE/SURGERY']",https://www.virmp.org/Program/Detail/9849,No,0,30000.0,0,Yes,2,2,17,18692,Yes,Yes,Yes,Yes
147,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"12000 Durham St., Washington, Michigan 48095, United States",No,45,40,45,80,15,0,0,Yes,Yes,Yes,Yes,Yes,Yes, John F. Wilson ,hdortenzio-wvh@wilsonvethospital.com,No,Yes,Yes,20,Yes,Yes,50,Yes,30,Yes,Yes,10,586-752-1532,Yes,Yes,20,No,Yes,No,No,Wilson Veterinary Hospital,No,0,0,2,Yes,20,586-752-6217,Yes,Yes,Yes,Yes,"['EMERGENCY MEDICINE/CRITICAL CARE', 'SMALL ANIMAL MEDICINE/SURGERY', 'SHELTER MEDICINE', 'SMALL ANIMAL INTERNAL MEDICINE', 'SPORTS MEDICINE AND REHABILITATION', 'COMMUNITY PRACTICE']",https://www.virmp.org/Program/Detail/10275,No,0,31500.0,10,Yes,4,4,8,42000,Yes,Yes,No,Yes
148,,1,,,,,,,,,2,,,,,,1,,2,,,1,3,,,,2,,1,,,,,,1,,,,,,,,,3,1,,3,,,,,1,"10140 W 44th Ave., Wheat Ridge, Colorado 80033, United States",Yes,40,100,12,86,10,11,11,Yes,Yes,Yes,Yes,No,Yes, Dr. Gabriella Sfiligoi Intern Program Coordinator ,gsfiligoi@ethosvet.com,Yes,Yes,Yes,9,Yes,Yes,88,Yes,0,Yes,Yes,30,303-420-8360,No,Yes,27,Yes,Yes,Yes,Yes,Wheat Ridge Animal Hospital,Yes,18,22,14,Yes,9,303-424-3325,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10281,No,0,32000.0,0,Yes,4,2,64,36000,Yes,Yes,Yes,Yes
149,1,,,,,,,,,,,,,,,,,1,2,,1,,2,1,,,,,1,1,,,,,1,1,,,2,,1,,,1,,,4,,,,1,,"5024 W. Chinden Blvd, Garden City, Idaho 83714, United States",Yes,39,80,30,44,6,4,4,Yes,Yes,Yes,Yes,Yes,Yes," John C. Chandler, DVM, MS, DACVS ",jchandler@westvet.net,Yes,Yes,Yes,20,Yes,Yes,,Yes,10,Yes,Yes,28,208-375-1606,No,Yes,40,Yes,Yes,Yes,Yes,WestVet Emergency & Specialty Center,No,6,7,5,Yes,20,208-375-1600,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10234,No,5,35000.0,0,Yes,4,2,35,29155,Yes,Yes,Yes,Yes
150,,2,,,,,,,1,,3,,,,1,,,1,,,,,4,,,,1,,2,,,,1,,3,,,,10,,2,1,,,,,2,,,,1,,"Dept. of Small Animal Clinical Sciences, 52 Campus Drive, Saskatoon, Saskatchewan S7N 5B4, Canada",Yes,17,37,12,25,2.5,6,6,Yes,Yes,Yes,Yes,Yes,Yes," Dr. Cindy Shmon, Department Head ",sacs_virmp_inquiries@usask.ca,Yes,Yes,Yes,20,Yes,Yes,70,Yes,15,Yes,Yes,34,306-966-7174,No,Yes,40,Yes,Yes,Yes,Yes,Western College of Veterinary Medicine,Yes,,,8,Yes,20,306-966-7085,Yes,Yes,Yes,No,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10002,No,10,27000.0,0,Yes,4,4,8,9224,Yes,Yes,Yes,Yes
151,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,3,,,1,,,,,,"800 W. Jericho Turnpike, Huntington, New York 11743, United States",Yes,12,70,15,60,6,3,3,Yes,Yes,Yes,Yes,Yes,Yes," Jared Coren, DVM ",jcoren@whahzoo.com,Yes,Yes,Yes,25,Yes,Yes,100,Yes,0,Yes,Yes,14,631-367-8130,No,Yes,25,No,Yes,Yes,No,West Hills Animal Hospital & Emergency Center,No,,,4,Yes,25,631-351-6116,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9637,No,0,40000.0,0,Yes,3,3,20,30000,Yes,Yes,Yes,No
152,,3,0,,1,,1,,2,,3,,,,3,,0,,,,3,,4,,6,,4,,2,,1,,2,,2,,2,,7,,4,,,,,,4,,,,,,"215 Duck Pond Drive, Mail Code 0442, Blacksburg, Virginia 24061, United States",Yes,3,53,7,43,11,5,5,Yes,Yes,Yes,Yes,Yes,Yes, Dr. Theresa Pancotto ,tepdvm@vt.edu,Yes,Yes,Yes,5,Yes,Yes,75,Yes,10,Yes,Yes,57,540-231-0064,No,Yes,60,Yes,Yes,Yes,Yes,Virginia-Maryland College of Veterinary Medicine,Yes,13,15,5,Yes,25,540-231-7288,Yes,Yes,Yes,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/9887,No,16,27000.0,0,Yes,2,2,41,13792,Yes,Yes,Yes,Yes
153,,,,,,,,,,,1,,,,,1,,,3,,1,,5,,,,1,,4,,,,,1,,2,,,,,3,1,,,,,6,,,,,,"6405 Tryon Rd Suite 100, Cary, North Carolina 27518, United States",Yes,20,60,20,50,6,5,5,Yes,Yes,Yes,Yes,Yes,Yes," Scott Wells, DVM, DACVECC ",scottw@vshcarolinas.com,Yes,Yes,Yes,30,Yes,Yes,95,Yes,4,Yes,Yes,35,919-854-1155,Yes,Yes,60,Yes,Yes,Yes,Yes,Veterinary Specialty Hospital of the Carolinas,No,,,6,No,30,919-233-4911,No,Yes,No,Yes,"['EMERGENCY MEDICINE/CRITICAL CARE', 'SMALL ANIMAL MEDICINE/SURGERY', 'SMALL ANIMAL SURGERY', 'SMALL ANIMAL INTERNAL MEDICINE', 'DIAGNOSTIC IMAGING AND RADIOLOGY']",https://www.virmp.org/Program/Detail/10262,No,1,32000.0,20,Yes,2,1,19,40000,Yes,Yes,Yes,Yes
154,,,,,,,,,,,,1,,,,,,1,,2,,1,2,1,,,,2,,1,,,,,,,,,1,1,1,,1,2,,,1,1,,,,1,"2055 Montiel Rd., Suite 104, San Marcos, California 92069, United States",Yes,14,31,6,28,2,4,4,Yes,Yes,Yes,Yes,No,Yes, Dr. Andi Flory ,aflory@ethosvet.com,Yes,Yes,Yes,30,Yes,Yes,90,Yes,20,Yes,Yes,16,760-466-0660,No,Yes,25,Yes,Yes,Yes,Yes,Veterinary Specialty Hospital of San Diego - North County,Yes,0,0,5,Yes,5,760-466-0600,No,Yes,No,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10268,No,6,43680.0,2,Yes,3,2,18,11268,Yes,Yes,Yes,Yes
155,,,,,,,,,,,1,,,,,,2,,2,,,2,5,2,,,4,,2,,,,,,,,,,,,2,1,,,,,4,,,,,1,"10435 Sorrento Valley Road, San Diego, California 92121, United States",Yes,20,60,30,30,7,9,9,Yes,Yes,Yes,Yes,No,Yes, Dr. Jennifer DeBerry  ,jennifer.deberry@vshsd.com,Yes,Yes,Yes,20,Yes,Yes,90,Yes,15,Yes,Yes,23,858-875-7525,No,Yes,0,Yes,Yes,Yes,Yes,Veterinary Specialty Hospital of San Diego,Yes,21,21,7,Yes,23,858-875-7500,No,Yes,No,Yes,['SMALL ANIMAL MEDICINE/SURGERY'],https://www.virmp.org/Program/Detail/10055,No,7,43680.0,5,Yes,2,2,35,22000,Yes,Yes,Yes,Yes
156,,1,0,,0,,0,,2,,5,,0,,3,,2,,3,,2,,7,,0,,3,,5,,0,,0,,3,,0,,6,,3,3,,,,,7,,3,,2,,"2015 Linden Drive, Madison, Wisconsin 53706, United States",Yes,15,96,23,86,5,6,6,Yes,Yes,Yes,Yes,Yes,Yes, Dr. Karen Moriello ,sa.intern.match@vetmed.wisc.edu,Yes,Yes,Yes,26,Yes,Yes,80,Yes,12,Yes,Yes,64,608-263-2200,No,Yes,0,Yes,Yes,Yes,Yes,University of Wisconsin-Madison School of Veterinary Medicine,Yes,28,29,7,Yes,15,608-263-8399,Yes,Yes,No,Yes,"['SMALL ANIMAL MEDICINE/SURGERY', 'SMALL ANIMAL INTERNAL MEDICINE']",https://www.virmp.org/Program/Detail/9984,No,47,26900.0,0,Yes,2,3,30,24937,Yes,Yes,Yes,Yes
